Date,Ticker,Prix_Cloture,Rendement,SMA_50,SMA_200
2019-07-12,AAPL,48.767398834228516,0.007682982293930385,46.4146533203125,
2019-07-15,AAPL,49.22555923461914,0.009394809059798614,46.399600143432615,
2019-07-16,AAPL,49.05524444580078,-0.003459885300776455,46.36871475219726,
2019-07-17,AAPL,48.77938461303711,-0.005623452413298202,46.347940063476564,
2019-07-18,AAPL,49.3335075378418,0.011359776864765747,46.36510688781738,
2019-07-19,AAPL,48.597076416015625,-0.014927605162906477,46.367353744506836,
2019-07-22,AAPL,49.70771789550781,0.022854080150512157,46.402232284545896,
2019-07-23,AAPL,50.09632873535156,0.007817917544729491,46.45817222595215,
2019-07-24,AAPL,50.055538177490234,-0.0008142424583009733,46.56827667236328,
2019-07-25,AAPL,49.659732818603516,-0.007907324010447025,46.65636032104492,
2019-07-26,AAPL,49.832454681396484,0.0034781069689577837,46.73705558776855,
2019-07-29,AAPL,50.297821044921875,0.009338620112147922,46.83108825683594,
2019-07-30,AAPL,50.081932067871094,-0.004292213311943849,46.92598434448242,
2019-07-31,AAPL,51.10380172729492,0.02040395841835707,47.069671630859375,
2019-08-01,AAPL,49.99797439575195,-0.02163884670349947,47.174402770996096,
2019-08-02,AAPL,48.94009780883789,-0.02115838890873034,47.27630325317383,
2019-08-05,AAPL,46.37819290161133,-0.0523477684338407,47.34193412780762,
2019-08-06,AAPL,47.25615310668945,0.01893045308903396,47.42843437194824,
2019-08-07,AAPL,47.74549865722656,0.01035517109131412,47.52827178955078,
2019-08-08,AAPL,48.79857635498047,0.022056062401068166,47.65324851989746,
2019-08-09,AAPL,48.396446228027344,-0.008240611857769586,47.76576904296875,
2019-08-12,AAPL,48.27364730834961,-0.0025373540672625206,47.89132987976074,
2019-08-13,AAPL,50.31795883178711,0.042348395810645645,48.066268615722656,
2019-08-14,AAPL,48.82025146484375,-0.029764867290229202,48.180836791992185,
2019-08-15,AAPL,48.57704162597656,-0.004981740805704904,48.276627731323245,
2019-08-16,AAPL,49.72320556640625,0.02359476621188006,48.382484130859375,
2019-08-19,AAPL,50.650245666503906,0.018644013183332975,48.483229370117186,
2019-08-20,AAPL,50.65266036987305,4.767407023131831e-05,48.57236465454102,
2019-08-21,AAPL,51.20166015625,0.010838518300284372,48.66178146362304,
2019-08-22,AAPL,51.158321380615234,-0.0008464330160879996,48.75330604553223,
2019-08-23,AAPL,48.79375457763672,-0.04622057055754947,48.797731246948246,
2019-08-26,AAPL,49.72080612182617,0.018999389413954626,48.86746200561524,
2019-08-27,AAPL,49.15975570678711,-0.011284016869404168,48.92045448303222,
2019-08-28,AAPL,49.48964309692383,0.006710517279709949,48.95816787719727,
2019-08-29,AAPL,50.32759475708008,0.016931859025840046,49.015422897338865,
2019-08-30,AAPL,50.262577056884766,-0.0012918896782001532,49.06374923706055,
2019-09-03,AAPL,49.53057098388672,-0.01456363990588061,49.10069786071777,
2019-09-04,AAPL,50.370941162109375,0.016966696759785904,49.15541358947754,
2019-09-05,AAPL,51.35576629638672,0.019551453904898652,49.24426628112793,
2019-09-06,AAPL,51.350948333740234,-9.381541731223741e-05,49.31272888183594,
2019-09-09,AAPL,51.570068359375,0.00426710767268923,49.3858618927002,
2019-09-10,AAPL,52.17926788330078,0.01181304472354916,49.479910430908205,
2019-09-11,AAPL,53.83831787109375,0.03179519481767046,49.589724655151365,
2019-09-12,AAPL,53.71792221069336,-0.002236244837527379,49.6914697265625,
2019-09-13,AAPL,52.67288589477539,-0.019454146268336858,49.76425437927246,
2019-09-16,AAPL,52.949790954589844,0.005257070219536253,49.8434407043457,
2019-09-17,AAPL,53.142433166503906,0.003638205334545619,49.946677627563474,
2019-09-18,AAPL,53.64086151123047,0.009379102819114582,50.05403022766113,
2019-09-19,AAPL,53.205047607421875,-0.0081246626457957,50.143119201660156,
2019-09-20,AAPL,52.427284240722656,-0.0146182251811523,50.22375335693359,
2019-09-23,AAPL,52.665672302246094,0.004547022890387886,50.30171882629394,
2019-09-24,AAPL,52.41524124145508,-0.004755109919679756,50.365512466430665,
2019-09-25,AAPL,53.22189712524414,0.015389719949453928,50.44884552001953,
2019-09-26,AAPL,52.947391510009766,-0.005157757052297374,50.53220565795898,
2019-09-27,AAPL,52.68974304199219,-0.004866122025461217,50.59933036804199,
2019-09-30,AAPL,53.9298210144043,0.02353547200683459,50.70598526000977,
2019-10-01,AAPL,54.079105377197266,0.002768122719211341,50.79341300964356,
2019-10-02,AAPL,52.72344970703125,-0.025068012140926355,50.84595542907715,
2019-10-03,AAPL,53.17133331298828,0.00849496018272311,50.90827133178711,
2019-10-04,AAPL,54.66182327270508,0.02803183344948601,51.00831314086914,
2019-10-07,AAPL,54.673866271972656,0.00022031828699708988,51.10514137268066,
2019-10-08,AAPL,54.033355712890625,-0.011715113686964096,51.17985206604004,
2019-10-09,AAPL,54.666629791259766,0.011720058286479151,51.27154602050781,
2019-10-10,AAPL,55.4034538269043,0.013478497548834456,51.3575390625,
2019-10-11,AAPL,56.877098083496094,0.026598418596715412,51.495121536254885,
2019-10-14,AAPL,56.79521560668945,-0.0014396387925142973,51.652223892211914,
2019-10-15,AAPL,56.66279602050781,-0.002331527132472866,51.85791595458984,
2019-10-16,AAPL,56.43404006958008,-0.004037145481577409,52.04147369384766,46.43324949264527
2019-10-17,AAPL,56.653160095214844,0.003882763405997469,52.219626922607425,46.528639221191405
2019-10-18,AAPL,56.92525100708008,0.004802749068329781,52.382160415649416,46.64410327911377
2019-10-21,AAPL,57.9124870300293,0.01734267316320537,52.57248123168945,46.75728212356567
2019-10-22,AAPL,57.780052185058594,-0.002286809836055448,52.762609329223636,46.87019132614136
2019-10-23,AAPL,58.55540084838867,0.01341896786189789,52.92735816955567,46.98362237930298
2019-10-24,AAPL,58.65171813964844,0.0016448916729159269,53.12398750305176,47.094489421844486
2019-10-25,AAPL,59.37409210205078,0.012316330796693586,53.339928512573245,47.20838535308838
2019-10-28,AAPL,59.968833923339844,0.010016857525447787,53.544841079711915,47.327051429748536
2019-10-29,AAPL,58.58189010620117,-0.023127743636163545,53.70347396850586,47.44150716781616
2019-10-30,AAPL,58.57466125488281,-0.00012339737255406824,53.861913986206055,47.55227439880371
2019-10-31,AAPL,59.899009704589844,0.02260957931867913,54.03586097717285,47.66743871688843
2019-11-01,AAPL,61.59899139404297,0.028380797910301014,54.244674377441406,47.79000835418701
2019-11-04,AAPL,62.003517150878906,0.0065670840979883405,54.50886962890625,47.913458557128905
2019-11-05,AAPL,61.9144287109375,-0.0014368288128658868,54.75274208068848,48.04065095901489
2019-11-06,AAPL,61.94090270996094,0.0004275901364936274,55.00836502075195,48.16723817825317
2019-11-07,AAPL,62.65578842163086,0.011541415775249142,55.27168792724609,48.298851261138914
2019-11-08,AAPL,62.827266693115234,0.0027368304797386056,55.5216813659668,48.4253018951416
2019-11-11,AAPL,63.324798583984375,0.007919044024298882,55.78292579650879,48.55597715377807
2019-11-12,AAPL,63.266815185546875,-0.0009156507361108845,56.05765068054199,48.6882897567749
2019-11-13,AAPL,63.87302017211914,0.00958172123560197,56.32769226074219,48.81105838775635
2019-11-14,AAPL,63.431060791015625,-0.006919343721536353,56.56919815063477,48.93020147323608
2019-11-15,AAPL,64.18457794189453,0.011879308677518408,56.82587074279785,49.05301698684693
2019-11-18,AAPL,64.50819396972656,0.0050419592713533135,57.08463325500488,49.17182332992554
2019-11-19,AAPL,64.31256103515625,-0.0030326834861028606,57.32729911804199,49.28616569519043
2019-11-20,AAPL,63.56387710571289,-0.011641332849955943,57.52181030273437,49.39669330596924
2019-11-21,AAPL,63.278900146484375,-0.004483316188447328,57.713029861450195,49.509722023010255
2019-11-22,AAPL,63.223331451416016,-0.000878155197699737,57.92403877258301,49.622233905792235
2019-11-25,AAPL,64.3318862915039,0.01753395170167149,58.15168067932129,49.74145946502686
2019-11-26,AAPL,63.82954406738281,-0.007808603992192187,58.36542289733887,49.856428909301755
2019-11-27,AAPL,64.6869125366211,0.013432157189360305,58.586343917846676,49.976533546447754
2019-11-29,AAPL,64.54442596435547,-0.0022027109762730035,58.81313148498535,50.095184860229494
2019-12-02,AAPL,63.79814529418945,-0.011562279143642051,59.040548706054686,50.2105588722229
2019-12-03,AAPL,62.66061782836914,-0.017830102435970274,59.24044761657715,50.31963586807251
2019-12-04,AAPL,63.21369171142578,0.008826499039181757,59.456416625976566,50.43016399383545
2019-12-05,AAPL,64.14108276367188,0.014670730772688989,59.674800338745115,50.546487998962405
2019-12-06,AAPL,65.38005828857422,0.01931641112868876,59.923453674316406,50.666724853515625
2019-12-09,AAPL,64.4647216796875,-0.014000241554490644,60.158953247070315,50.78087957382202
2019-12-10,AAPL,64.84146881103516,0.005844237305787869,60.37718620300293,50.89679853439331
2019-12-11,AAPL,65.3945541381836,0.008529808736447153,60.60349517822266,51.01483777999878
2019-12-12,AAPL,65.5611801147461,0.002548009979705723,60.860249786376954,51.135765132904055
2019-12-13,AAPL,66.45238494873047,0.013593483711314747,61.125870819091794,51.25897401809692
2019-12-16,AAPL,67.58991241455078,0.017117932888307097,61.38443260192871,51.38681909561157
2019-12-17,AAPL,67.72274017333984,0.001965200930789557,61.64541007995606,51.51571069717407
2019-12-18,AAPL,67.5609359741211,-0.002389215185395699,61.91596168518066,51.645
2019-12-19,AAPL,67.62854766845703,0.0010007512974929966,62.17520004272461,51.77704086303711
2019-12-20,AAPL,67.48847961425781,-0.0020711379887364822,62.41690055847168,51.907891483306884
2019-12-23,AAPL,68.58978271484375,0.016318386588061173,62.65115425109863,52.03709180831909
2019-12-24,AAPL,68.65499877929688,0.000950813107606141,62.88834991455078,52.164216690063476
2019-12-26,AAPL,70.0171127319336,0.019839982184188365,63.155436248779296,52.29719627380371
2019-12-27,AAPL,69.99055480957031,-0.00037930616283710084,63.4265665435791,52.42762964248657
2019-12-30,AAPL,70.40594482421875,0.005934943876050536,63.70162223815918,52.557284393310546
2019-12-31,AAPL,70.92037200927734,0.007306587339221959,63.98152465820313,52.68724117279053
2020-01-02,AAPL,72.53852081298828,0.022816417312352177,64.2740453338623,52.827068920135495
2020-01-03,AAPL,71.83329772949219,-0.009722049410329614,64.55511024475098,52.961423034667966
2020-01-06,AAPL,72.40568542480469,0.007968278130122686,64.8321159362793,53.090359172821046
2020-01-07,AAPL,72.06515502929688,-0.004703089177457764,65.10038467407226,53.222419586181644
2020-01-08,AAPL,73.22440338134766,0.01608611473297339,65.37739089965821,53.36303628921509
2020-01-09,AAPL,74.7797622680664,0.02124099091143905,65.67360946655273,53.51375959396362
2020-01-10,AAPL,74.94881439208984,0.002260666775289133,66.00094795227051,53.66332090377808
2020-01-13,AAPL,76.55003356933594,0.021364169536684408,66.36045539855957,53.82058961868286
2020-01-14,AAPL,75.5163803100586,-0.01350297591105698,66.67280281066894,53.97122051239014
2020-01-15,AAPL,75.19271850585938,-0.004285981437011643,66.94467735290527,54.118691768646244
2020-01-16,AAPL,76.1346435546875,0.012526812004472587,67.22729988098145,54.26755111694336
2020-01-17,AAPL,76.97752380371094,0.011070916072760006,67.52856178283692,54.419035816192626
2020-01-21,AAPL,76.45586395263672,-0.006776781394065456,67.81886100769043,54.567505989074704
2020-01-22,AAPL,76.72877502441406,0.003569524398369328,68.1003207397461,54.7157755279541
2020-01-23,AAPL,77.09829711914062,0.004815951963379916,68.3857413482666,54.86218879699707
2020-01-24,AAPL,76.8760986328125,-0.0028820154871224135,68.65676734924317,55.00820795059204
2020-01-27,AAPL,74.61553192138672,-0.029405325603514942,68.88374168395995,55.14158617019653
2020-01-28,AAPL,76.72635650634766,0.028289345805171617,69.14080841064452,55.287513751983646
2020-01-29,AAPL,78.33241271972656,0.020932262217430164,69.43883544921874,55.441567192077635
2020-01-30,AAPL,78.2188949584961,-0.0014491799408328232,69.71952178955078,55.594622974395755
2020-01-31,AAPL,74.75077819824219,-0.04433860593522998,69.9243734741211,55.73031419754028
2020-02-03,AAPL,74.54549407958984,-0.002746247244515887,70.12903213500977,55.86034322738647
2020-02-04,AAPL,77.00650024414062,0.03301347982110414,70.39788459777832,56.00180515289307
2020-02-05,AAPL,77.63443756103516,0.008154341710163715,70.68499534606934,56.145606174468995
2020-02-06,AAPL,78.54254913330078,0.011697277661755212,70.99137969970702,56.290423164367674
2020-02-07,AAPL,77.47494506835938,-0.013592684178476144,71.25424087524414,56.43028440475464
2020-02-10,AAPL,77.8428955078125,0.004749282998890436,71.53450790405273,56.57423160552978
2020-02-11,AAPL,77.37324523925781,-0.0060333093404465465,71.78823455810547,56.717001552581785
2020-02-12,AAPL,79.210693359375,0.023747848683809636,72.08155990600586,56.868588294982914
2020-02-13,AAPL,78.64663696289062,-0.007120962745841397,72.37852973937989,57.02206224441528
2020-02-14,AAPL,78.66600036621094,0.00024620764559135644,72.69863739013672,57.163864288330075
2020-02-18,AAPL,77.22559356689453,-0.018310411011249195,72.9788754272461,57.30010116577149
2020-02-19,AAPL,78.34400939941406,0.014482450452785844,73.26293395996093,57.43882364273071
2020-02-20,AAPL,77.540283203125,-0.010258936228186855,73.50613845825195,57.57743446350098
2020-02-21,AAPL,75.78517150878906,-0.0226348372979015,73.73254745483399,57.71398448944092
2020-02-24,AAPL,72.18534088134766,-0.047500461578079634,73.87942489624024,57.83248752593994
2020-02-25,AAPL,69.74027252197266,-0.033872089949592454,73.96633926391601,57.94136993408203
2020-02-26,AAPL,70.84660339355469,0.01586358687132261,74.07204772949218,58.05910629272461
2020-02-27,AAPL,66.21549224853516,-0.06536814643453814,74.06730987548828,58.16743217468262
2020-02-28,AAPL,66.17675018310547,-0.0005850906504518694,74.03904663085937,58.27203817367554
2020-03-02,AAPL,72.33786010742188,0.09310082328414637,74.13134902954101,58.40473901748657
2020-03-03,AAPL,70.04045867919922,-0.03175932250153668,74.18093948364258,58.526960372924805
2020-03-04,AAPL,73.28926086425781,0.04638465033387096,74.2941537475586,58.66672103881836
2020-03-05,AAPL,70.91197204589844,-0.03243706909205235,74.36262359619141,58.80168371200561
2020-03-06,AAPL,69.97024536132812,-0.013280221342043208,74.39023284912109,58.92772785186767
2020-03-09,AAPL,64.43614959716797,-0.07909213031313445,74.30585586547852,59.03068323135376
2020-03-10,AAPL,69.07695770263672,0.07202180972142869,74.28705276489258,59.16058477401734
2020-03-11,AAPL,66.67788696289062,-0.03473040532667404,74.22079940795898,59.279318504333496
2020-03-12,AAPL,60.09312057495117,-0.09875487493483681,74.01454292297363,59.366015968322756
2020-03-13,AAPL,67.29277038574219,0.11980822000766711,73.94199089050294,59.48973112106323
2020-03-16,AAPL,58.63575744628906,-0.12864699862746842,73.66393562316894,59.56905780792236
2020-03-17,AAPL,61.21397399902344,0.04397003918805087,73.45154914855956,59.66514965057373
2020-03-18,AAPL,59.7154655456543,-0.02447984268090564,73.19774475097657,59.755871868133546
2020-03-19,AAPL,59.2579231262207,-0.007662042240695444,72.94160011291504,59.836702270507814
2020-03-20,AAPL,55.49589157104492,-0.06348571392153868,72.58702987670898,59.89524425506592
2020-03-23,AAPL,54.31693649291992,-0.02124400644353508,72.17777336120605,59.94467700958252
2020-03-24,AAPL,59.76630401611328,0.1003253842179348,71.87412315368653,60.01544361114502
2020-03-25,AAPL,59.437076568603516,-0.005508579674276093,71.53186401367188,60.08164951324463
2020-03-26,AAPL,62.56482696533203,0.052622884187757846,71.27283294677734,60.16081954956055
2020-03-27,AAPL,59.9744987487793,-0.04140230768939979,70.96846855163574,60.22778158187866
2020-03-30,AAPL,61.686038970947266,0.02853779952938429,70.67949645996094,60.303349304199216
2020-03-31,AAPL,61.5601692199707,-0.0020404900861902275,70.37114936828613,60.379978809356686
2020-04-01,AAPL,58.32105255126953,-0.052617085198823244,70.0084531402588,60.43903341293335
2020-04-02,AAPL,59.29423522949219,0.016686644627463387,69.65976234436035,60.49748472213745
2020-04-03,AAPL,58.44209289550781,-0.014371419593932622,69.2866382598877,60.55237096786499
2020-04-06,AAPL,63.540428161621094,0.08723738342548581,69.01992485046387,60.63084180831909
2020-04-07,AAPL,62.80448913574219,-0.011582216978566429,68.78370399475098,60.706448554992676
2020-04-08,AAPL,64.41194915771484,0.025594667580184804,68.53741584777832,60.79033252716064
2020-04-09,AAPL,64.87675476074219,0.0072161393826051246,68.26830268859864,60.88015064239502
2020-04-13,AAPL,66.1501235961914,0.019627505107881138,68.02692726135254,60.97126216888428
2020-04-14,AAPL,69.49090576171875,0.05050303739295936,67.92172981262208,61.07914960861206
2020-04-15,AAPL,68.85665893554688,-0.00912704790964558,67.8079531097412,61.186048698425296
2020-04-16,AAPL,69.40377044677734,0.007945658701543845,67.65589851379394,61.2913295173645
2020-04-17,AAPL,68.4620361328125,-0.013568921513954613,67.47245048522949,61.39048635482788
2020-04-20,AAPL,67.04100036621094,-0.020756551322032468,67.2424195098877,61.480523090362546
2020-04-21,AAPL,64.96873474121094,-0.030910422184637243,66.99229530334473,61.56041439056396
2020-04-22,AAPL,66.84008026123047,0.028803785812878013,66.77223899841309,61.65471185684204
2020-04-23,AAPL,66.58103942871094,-0.0038755314402245666,66.55639488220214,61.74625089645386
2020-04-24,AAPL,68.50320434570312,0.02886955405750724,66.34224510192871,61.84501392364502
2020-04-27,AAPL,68.55164337158203,0.0007071059863776874,66.14034523010254,61.94579425811767
2020-04-28,AAPL,67.44043731689453,-0.01620976536863228,65.9158339691162,62.039159450531
2020-04-29,AAPL,69.65553283691406,0.03284521287445186,65.7644327545166,62.14130931854248
2020-04-30,AAPL,71.12499237060547,0.02109609206682661,65.62005241394043,62.251658058166505
2020-05-01,AAPL,69.97993469238281,-0.01609923094622201,65.46884544372558,62.35766080856323
2020-05-04,AAPL,70.97006225585938,0.014148735174289051,65.372543258667,62.46584358215332
2020-05-05,AAPL,72.03524017333984,0.015008834480662037,65.36954124450683,62.583034400939944
2020-05-06,AAPL,72.77845764160156,0.010317415010671072,65.43030494689941,62.69838809967041
2020-05-07,AAPL,73.5313491821289,0.010344977963602453,65.4839998626709,62.8155632019043
2020-05-08,AAPL,75.28150939941406,0.023801551810918253,65.66532020568847,62.94169305801392
2020-05-11,AAPL,76.4660873413086,0.01573531072032086,65.87110694885254,63.07572483062744
2020-05-12,AAPL,75.59220886230469,-0.011428314294457453,65.9361939239502,63.20452360153198
2020-05-13,AAPL,74.67949676513672,-0.012074155669012487,66.02897468566894,63.32643198013306
